c cmd: /host-parser-bin/kat_xcsp_b85de3f1_dirty_logscop_directexpr_norootlp_20260521 /bench/competition/2022-2025/COP22to25/Cargo-07-1s-133_c24.xml.lzma --encoder log-scop --cop-objective-cut direct-expr --order-ge-table mdd-tl --no-root-lp-bound --progress
c 00h00m00s | solve:start
c 00h15m02s | stage:sat:solve:done round=2 ms=10816 result=Sat assumptions=0 phase_lits=2025
c 00h15m02s | stage:decode:start round=2 requested_int_ids=205
c 00h15m03s | stage:decode:final:start round=2 requested_int_ids=205
c 00h15m03s | stage:decode:done round=2 int_assignments=205
c 00h15m03s | stage:relaxation:done clauses_added=0 circuit_cegar_failures=0 circuit_cegar_rounds=0 circuit_cegar_added_clauses=0 cumulative_cegar_failures=0 cumulative_cegar_rounds=49 cumulative_cegar_added_clauses=0 cop_cegar_failures=23 cop_cegar_rounds=49 cop_cegar_added_clauses=64674
c 00h15m03s | result:Sat
c 00h15m03s | objective:incumbent kind=improvement value=21440 rounds=26 improvements=25
o 21440
c 00h15m03s | stage:sat:init solver=CaDiCaL vars=27360943 clauses=41205560
c 00h15m03s | stage:sat:solve:start round=1 circuit_cegar_rounds=- cumulative_cegar_rounds=50 cop_cegar_rounds=50 assumptions=0 phase_lits=2025
c 00h15m07s | stage:sat:solve:done round=1 ms=3760 result=Sat assumptions=0 phase_lits=2025
c 00h15m07s | stage:decode:start round=1 requested_int_ids=205
c 00h15m08s | stage:relaxation:done round=1 clauses_added=18 circuit_clauses_added=0 cumulative_clauses_added=0 cop_clauses_added=18 circuit_cegar_failures=0 circuit_cegar_rounds=0 circuit_cegar_added_clauses=0 cumulative_cegar_failures=0 cumulative_cegar_rounds=50 cumulative_cegar_added_clauses=0 cop_cegar_failures=24 cop_cegar_rounds=50 cop_cegar_added_clauses=64692
c 00h15m08s | stage:sat:solve:start round=2 circuit_cegar_rounds=- cumulative_cegar_rounds=51 cop_cegar_rounds=51 assumptions=0 phase_lits=2025
c 00h15m08s | stage:sat:solve:done round=2 ms=223 result=Sat assumptions=0 phase_lits=2025
c 00h15m08s | stage:decode:start round=2 requested_int_ids=205
c 00h15m10s | stage:decode:final:start round=2 requested_int_ids=205
c 00h15m10s | stage:decode:done round=2 int_assignments=205
c 00h15m10s | stage:relaxation:done clauses_added=0 circuit_cegar_failures=0 circuit_cegar_rounds=0 circuit_cegar_added_clauses=0 cumulative_cegar_failures=0 cumulative_cegar_rounds=51 cumulative_cegar_added_clauses=0 cop_cegar_failures=24 cop_cegar_rounds=51 cop_cegar_added_clauses=64692
c 00h15m10s | result:Sat
c 00h15m10s | objective:incumbent kind=improvement value=21120 rounds=27 improvements=26
o 21120
c 00h15m10s | stage:sat:init solver=CaDiCaL vars=27360943 clauses=41205560
c 00h15m10s | stage:sat:solve:start round=1 circuit_cegar_rounds=- cumulative_cegar_rounds=52 cop_cegar_rounds=52 assumptions=0 phase_lits=2025
c 00h15m14s | stage:sat:solve:done round=1 ms=3717 result=Sat assumptions=0 phase_lits=2025
c 00h15m14s | stage:decode:start round=1 requested_int_ids=205
c 00h15m15s | stage:relaxation:done round=1 clauses_added=14 circuit_clauses_added=0 cumulative_clauses_added=0 cop_clauses_added=14 circuit_cegar_failures=0 circuit_cegar_rounds=0 circuit_cegar_added_clauses=0 cumulative_cegar_failures=0 cumulative_cegar_rounds=52 cumulative_cegar_added_clauses=0 cop_cegar_failures=25 cop_cegar_rounds=52 cop_cegar_added_clauses=64706
c 00h15m15s | stage:sat:solve:start round=2 circuit_cegar_rounds=- cumulative_cegar_rounds=53 cop_cegar_rounds=53 assumptions=0 phase_lits=2025
c 00h15m15s | stage:sat:solve:done round=2 ms=256 result=Sat assumptions=0 phase_lits=2025
c 00h15m15s | stage:decode:start round=2 requested_int_ids=205
c 00h15m16s | stage:decode:final:start round=2 requested_int_ids=205
c 00h15m16s | stage:decode:done round=2 int_assignments=205
c 00h15m16s | stage:relaxation:done clauses_added=0 circuit_cegar_failures=0 circuit_cegar_rounds=0 circuit_cegar_added_clauses=0 cumulative_cegar_failures=0 cumulative_cegar_rounds=53 cumulative_cegar_added_clauses=0 cop_cegar_failures=25 cop_cegar_rounds=53 cop_cegar_added_clauses=64706
c 00h15m16s | result:Sat
c 00h15m16s | objective:incumbent kind=improvement value=20864 rounds=28 improvements=27
o 20864
c 00h15m16s | stage:sat:init solver=CaDiCaL vars=27360943 clauses=41205560
c 00h15m16s | stage:sat:solve:start round=1 circuit_cegar_rounds=- cumulative_cegar_rounds=54 cop_cegar_rounds=54 assumptions=0 phase_lits=2025
c 00h15m17s | stage:sat:solve:done round=1 ms=237 result=Sat assumptions=0 phase_lits=2025
c 00h15m17s | stage:decode:start round=1 requested_int_ids=205
c 00h15m18s | stage:relaxation:done round=1 clauses_added=16 circuit_clauses_added=0 cumulative_clauses_added=0 cop_clauses_added=16 circuit_cegar_failures=0 circuit_cegar_rounds=0 circuit_cegar_added_clauses=0 cumulative_cegar_failures=0 cumulative_cegar_rounds=54 cumulative_cegar_added_clauses=0 cop_cegar_failures=26 cop_cegar_rounds=54 cop_cegar_added_clauses=64722
c 00h15m18s | stage:sat:solve:start round=2 circuit_cegar_rounds=- cumulative_cegar_rounds=55 cop_cegar_rounds=55 assumptions=0 phase_lits=2025
c 00h15m18s | stage:sat:solve:done round=2 ms=211 result=Sat assumptions=0 phase_lits=2025
c 00h15m18s | stage:decode:start round=2 requested_int_ids=205
c 00h15m20s | stage:decode:final:start round=2 requested_int_ids=205
c 00h15m20s | stage:decode:done round=2 int_assignments=205
c 00h15m20s | stage:relaxation:done clauses_added=0 circuit_cegar_failures=0 circuit_cegar_rounds=0 circuit_cegar_added_clauses=0 cumulative_cegar_failures=0 cumulative_cegar_rounds=55 cumulative_cegar_added_clauses=0 cop_cegar_failures=26 cop_cegar_rounds=55 cop_cegar_added_clauses=64722
c 00h15m20s | result:Sat
c 00h15m20s | objective:incumbent kind=improvement value=20856 rounds=29 improvements=28
o 20856
c 00h15m20s | stage:sat:init solver=CaDiCaL vars=27360943 clauses=41205560
c 00h15m20s | stage:sat:solve:start round=1 circuit_cegar_rounds=- cumulative_cegar_rounds=56 cop_cegar_rounds=56 assumptions=0 phase_lits=2025
c 00h15m20s | stage:sat:solve:done round=1 ms=231 result=Sat assumptions=0 phase_lits=2025
c 00h15m20s | stage:decode:start round=1 requested_int_ids=205
c 00h15m21s | stage:relaxation:done round=1 clauses_added=22 circuit_clauses_added=0 cumulative_clauses_added=0 cop_clauses_added=22 circuit_cegar_failures=0 circuit_cegar_rounds=0 circuit_cegar_added_clauses=0 cumulative_cegar_failures=0 cumulative_cegar_rounds=56 cumulative_cegar_added_clauses=0 cop_cegar_failures=27 cop_cegar_rounds=56 cop_cegar_added_clauses=64744
c 00h15m21s | stage:sat:solve:start round=2 circuit_cegar_rounds=- cumulative_cegar_rounds=57 cop_cegar_rounds=57 assumptions=0 phase_lits=2025
c 00h15m21s | stage:sat:solve:done round=2 ms=216 result=Sat assumptions=0 phase_lits=2025
c 00h15m21s | stage:decode:start round=2 requested_int_ids=205
c 00h15m23s | stage:decode:final:start round=2 requested_int_ids=205
c 00h15m23s | stage:decode:done round=2 int_assignments=205
c 00h15m23s | stage:relaxation:done clauses_added=0 circuit_cegar_failures=0 circuit_cegar_rounds=0 circuit_cegar_added_clauses=0 cumulative_cegar_failures=0 cumulative_cegar_rounds=57 cumulative_cegar_added_clauses=0 cop_cegar_failures=27 cop_cegar_rounds=57 cop_cegar_added_clauses=64744
c 00h15m23s | result:Sat
c 00h15m23s | objective:incumbent kind=improvement value=20854 rounds=30 improvements=29
o 20854
c 00h15m23s | stage:sat:init solver=CaDiCaL vars=27360943 clauses=41205560
c 00h15m23s | stage:sat:solve:start round=1 circuit_cegar_rounds=- cumulative_cegar_rounds=58 cop_cegar_rounds=58 assumptions=0 phase_lits=2025
c 00h15m23s | stage:sat:solve:done round=1 ms=236 result=Sat assumptions=0 phase_lits=2025
c 00h15m23s | stage:decode:start round=1 requested_int_ids=205
c 00h15m24s | stage:relaxation:done round=1 clauses_added=25 circuit_clauses_added=0 cumulative_clauses_added=0 cop_clauses_added=25 circuit_cegar_failures=0 circuit_cegar_rounds=0 circuit_cegar_added_clauses=0 cumulative_cegar_failures=0 cumulative_cegar_rounds=58 cumulative_cegar_added_clauses=0 cop_cegar_failures=28 cop_cegar_rounds=58 cop_cegar_added_clauses=64769
c 00h15m24s | stage:sat:solve:start round=2 circuit_cegar_rounds=- cumulative_cegar_rounds=59 cop_cegar_rounds=59 assumptions=0 phase_lits=2025
c 00h15m24s | stage:sat:solve:done round=2 ms=226 result=Sat assumptions=0 phase_lits=2025
c 00h15m24s | stage:decode:start round=2 requested_int_ids=205
c 00h15m26s | stage:decode:final:start round=2 requested_int_ids=205
c 00h15m26s | stage:decode:done round=2 int_assignments=205
c 00h15m26s | stage:relaxation:done clauses_added=0 circuit_cegar_failures=0 circuit_cegar_rounds=0 circuit_cegar_added_clauses=0 cumulative_cegar_failures=0 cumulative_cegar_rounds=59 cumulative_cegar_added_clauses=0 cop_cegar_failures=28 cop_cegar_rounds=59 cop_cegar_added_clauses=64769
c 00h15m26s | result:Sat
c 00h15m26s | objective:incumbent kind=improvement value=20853 rounds=31 improvements=30
o 20853
c 00h15m26s | stage:sat:init solver=CaDiCaL vars=27360943 clauses=41205560
c 00h15m26s | stage:sat:solve:start round=1 circuit_cegar_rounds=- cumulative_cegar_rounds=60 cop_cegar_rounds=60 assumptions=0 phase_lits=2025
c 00h15m26s | stage:sat:solve:done round=1 ms=233 result=Sat assumptions=0 phase_lits=2025
c 00h15m26s | stage:decode:start round=1 requested_int_ids=205
c 00h15m27s | stage:relaxation:done round=1 clauses_added=27 circuit_clauses_added=0 cumulative_clauses_added=0 cop_clauses_added=27 circuit_cegar_failures=0 circuit_cegar_rounds=0 circuit_cegar_added_clauses=0 cumulative_cegar_failures=0 cumulative_cegar_rounds=60 cumulative_cegar_added_clauses=0 cop_cegar_failures=29 cop_cegar_rounds=60 cop_cegar_added_clauses=64796
c 00h15m27s | stage:sat:solve:start round=2 circuit_cegar_rounds=- cumulative_cegar_rounds=61 cop_cegar_rounds=61 assumptions=0 phase_lits=2025
c 00h15m28s | stage:sat:solve:done round=2 ms=222 result=Sat assumptions=0 phase_lits=2025
c 00h15m28s | stage:decode:start round=2 requested_int_ids=205
c 00h15m29s | stage:decode:final:start round=2 requested_int_ids=205
c 00h15m29s | stage:decode:done round=2 int_assignments=205
c 00h15m29s | stage:relaxation:done clauses_added=0 circuit_cegar_failures=0 circuit_cegar_rounds=0 circuit_cegar_added_clauses=0 cumulative_cegar_failures=0 cumulative_cegar_rounds=61 cumulative_cegar_added_clauses=0 cop_cegar_failures=29 cop_cegar_rounds=61 cop_cegar_added_clauses=64796
c 00h15m29s | result:Sat
c 00h15m29s | objective:incumbent kind=improvement value=20852 rounds=32 improvements=31
o 20852
c 00h15m29s | stage:sat:init solver=CaDiCaL vars=27360943 clauses=41205560
c 00h15m29s | stage:sat:solve:start round=1 circuit_cegar_rounds=- cumulative_cegar_rounds=62 cop_cegar_rounds=62 assumptions=0 phase_lits=2025
c 00h15m29s | stage:sat:solve:done round=1 ms=227 result=Sat assumptions=0 phase_lits=2025
c 00h15m29s | stage:decode:start round=1 requested_int_ids=205
c 00h15m30s | stage:relaxation:done round=1 clauses_added=24 circuit_clauses_added=0 cumulative_clauses_added=0 cop_clauses_added=24 circuit_cegar_failures=0 circuit_cegar_rounds=0 circuit_cegar_added_clauses=0 cumulative_cegar_failures=0 cumulative_cegar_rounds=62 cumulative_cegar_added_clauses=0 cop_cegar_failures=30 cop_cegar_rounds=62 cop_cegar_added_clauses=64820
c 00h15m30s | stage:sat:solve:start round=2 circuit_cegar_rounds=- cumulative_cegar_rounds=63 cop_cegar_rounds=63 assumptions=0 phase_lits=2025
c 00h15m31s | stage:sat:solve:done round=2 ms=214 result=Sat assumptions=0 phase_lits=2025
c 00h15m31s | stage:decode:start round=2 requested_int_ids=205
c 00h15m32s | stage:decode:final:start round=2 requested_int_ids=205
c 00h15m32s | stage:decode:done round=2 int_assignments=205
c 00h15m32s | stage:relaxation:done clauses_added=0 circuit_cegar_failures=0 circuit_cegar_rounds=0 circuit_cegar_added_clauses=0 cumulative_cegar_failures=0 cumulative_cegar_rounds=63 cumulative_cegar_added_clauses=0 cop_cegar_failures=30 cop_cegar_rounds=63 cop_cegar_added_clauses=64820
c 00h15m32s | result:Sat
c 00h15m32s | objective:incumbent kind=improvement value=20404 rounds=33 improvements=32
o 20404
c 00h15m32s | stage:sat:init solver=CaDiCaL vars=27360943 clauses=41205560
c 00h15m32s | stage:sat:solve:start round=1 circuit_cegar_rounds=- cumulative_cegar_rounds=64 cop_cegar_rounds=64 assumptions=0 phase_lits=2025
c 00h15m32s | stage:sat:solve:done round=1 ms=231 result=Sat assumptions=0 phase_lits=2025
c 00h15m32s | stage:decode:start round=1 requested_int_ids=205
c 00h15m34s | stage:relaxation:done round=1 clauses_added=24 circuit_clauses_added=0 cumulative_clauses_added=0 cop_clauses_added=24 circuit_cegar_failures=0 circuit_cegar_rounds=0 circuit_cegar_added_clauses=0 cumulative_cegar_failures=0 cumulative_cegar_rounds=64 cumulative_cegar_added_clauses=0 cop_cegar_failures=31 cop_cegar_rounds=64 cop_cegar_added_clauses=64844
c 00h15m34s | stage:sat:solve:start round=2 circuit_cegar_rounds=- cumulative_cegar_rounds=65 cop_cegar_rounds=65 assumptions=0 phase_lits=2025
c 00h17m01s | stage:sat:solve:done round=2 ms=87455 result=Sat assumptions=0 phase_lits=2025
c 00h17m01s | stage:decode:start round=2 requested_int_ids=205
c 00h17m02s | stage:decode:final:start round=2 requested_int_ids=205
c 00h17m02s | stage:decode:done round=2 int_assignments=205
c 00h17m02s | stage:relaxation:done clauses_added=0 circuit_cegar_failures=0 circuit_cegar_rounds=0 circuit_cegar_added_clauses=0 cumulative_cegar_failures=0 cumulative_cegar_rounds=65 cumulative_cegar_added_clauses=0 cop_cegar_failures=31 cop_cegar_rounds=65 cop_cegar_added_clauses=64844
c 00h17m02s | result:Sat
c 00h17m02s | objective:incumbent kind=improvement value=19988 rounds=34 improvements=33
o 19988
c 00h17m02s | stage:sat:init solver=CaDiCaL vars=27360943 clauses=41205560
c 00h17m02s | stage:sat:solve:start round=1 circuit_cegar_rounds=- cumulative_cegar_rounds=66 cop_cegar_rounds=66 assumptions=0 phase_lits=2025
c 00h17m06s | stage:sat:solve:done round=1 ms=3905 result=Sat assumptions=0 phase_lits=2025
c 00h17m06s | stage:decode:start round=1 requested_int_ids=205
c 00h17m08s | stage:relaxation:done round=1 clauses_added=25 circuit_clauses_added=0 cumulative_clauses_added=0 cop_clauses_added=25 circuit_cegar_failures=0 circuit_cegar_rounds=0 circuit_cegar_added_clauses=0 cumulative_cegar_failures=0 cumulative_cegar_rounds=66 cumulative_cegar_added_clauses=0 cop_cegar_failures=32 cop_cegar_rounds=66 cop_cegar_added_clauses=64869
c 00h17m08s | stage:sat:solve:start round=2 circuit_cegar_rounds=- cumulative_cegar_rounds=67 cop_cegar_rounds=67 assumptions=0 phase_lits=2025
c 00h17m11s | stage:sat:solve:done round=2 ms=3788 result=Sat assumptions=0 phase_lits=2025
c 00h17m11s | stage:decode:start round=2 requested_int_ids=205
c 00h17m13s | stage:decode:final:start round=2 requested_int_ids=205
c 00h17m13s | stage:decode:done round=2 int_assignments=205
c 00h17m13s | stage:relaxation:done clauses_added=0 circuit_cegar_failures=0 circuit_cegar_rounds=0 circuit_cegar_added_clauses=0 cumulative_cegar_failures=0 cumulative_cegar_rounds=67 cumulative_cegar_added_clauses=0 cop_cegar_failures=32 cop_cegar_rounds=67 cop_cegar_added_clauses=64869
c 00h17m13s | result:Sat
c 00h17m13s | objective:incumbent kind=improvement value=19978 rounds=35 improvements=34
o 19978
c 00h17m13s | stage:sat:init solver=CaDiCaL vars=27360943 clauses=41205560
c 00h17m13s | stage:sat:solve:start round=1 circuit_cegar_rounds=- cumulative_cegar_rounds=68 cop_cegar_rounds=68 assumptions=0 phase_lits=2025
c 00h17m13s | stage:sat:solve:done round=1 ms=289 result=Sat assumptions=0 phase_lits=2025
c 00h17m13s | stage:decode:start round=1 requested_int_ids=205
c 00h17m14s | stage:relaxation:done round=1 clauses_added=27 circuit_clauses_added=0 cumulative_clauses_added=0 cop_clauses_added=27 circuit_cegar_failures=0 circuit_cegar_rounds=0 circuit_cegar_added_clauses=0 cumulative_cegar_failures=0 cumulative_cegar_rounds=68 cumulative_cegar_added_clauses=0 cop_cegar_failures=33 cop_cegar_rounds=68 cop_cegar_added_clauses=64896
c 00h17m14s | stage:sat:solve:start round=2 circuit_cegar_rounds=- cumulative_cegar_rounds=69 cop_cegar_rounds=69 assumptions=0 phase_lits=2025
c 00h17m18s | stage:sat:solve:done round=2 ms=4047 result=Sat assumptions=0 phase_lits=2025
c 00h17m18s | stage:decode:start round=2 requested_int_ids=205
c 00h17m20s | stage:decode:final:start round=2 requested_int_ids=205
c 00h17m20s | stage:decode:done round=2 int_assignments=205
c 00h17m20s | stage:relaxation:done clauses_added=0 circuit_cegar_failures=0 circuit_cegar_rounds=0 circuit_cegar_added_clauses=0 cumulative_cegar_failures=0 cumulative_cegar_rounds=69 cumulative_cegar_added_clauses=0 cop_cegar_failures=33 cop_cegar_rounds=69 cop_cegar_added_clauses=64896
c 00h17m20s | result:Sat
c 00h17m20s | objective:incumbent kind=improvement value=19948 rounds=36 improvements=35
o 19948
c 00h17m20s | stage:sat:init solver=CaDiCaL vars=27360943 clauses=41205560
c 00h17m20s | stage:sat:solve:start round=1 circuit_cegar_rounds=- cumulative_cegar_rounds=70 cop_cegar_rounds=70 assumptions=0 phase_lits=2025
c 00h17m20s | stage:sat:solve:done round=1 ms=357 result=Sat assumptions=0 phase_lits=2025
c 00h17m20s | stage:decode:start round=1 requested_int_ids=205
c 00h17m21s | stage:relaxation:done round=1 clauses_added=24 circuit_clauses_added=0 cumulative_clauses_added=0 cop_clauses_added=24 circuit_cegar_failures=0 circuit_cegar_rounds=0 circuit_cegar_added_clauses=0 cumulative_cegar_failures=0 cumulative_cegar_rounds=70 cumulative_cegar_added_clauses=0 cop_cegar_failures=34 cop_cegar_rounds=70 cop_cegar_added_clauses=64920
c 00h17m21s | stage:sat:solve:start round=2 circuit_cegar_rounds=- cumulative_cegar_rounds=71 cop_cegar_rounds=71 assumptions=0 phase_lits=2025
c 00h17m22s | stage:sat:solve:done round=2 ms=296 result=Sat assumptions=0 phase_lits=2025
c 00h17m22s | stage:decode:start round=2 requested_int_ids=205
c 00h17m23s | stage:decode:final:start round=2 requested_int_ids=205
c 00h17m23s | stage:decode:done round=2 int_assignments=205
c 00h17m23s | stage:relaxation:done clauses_added=0 circuit_cegar_failures=0 circuit_cegar_rounds=0 circuit_cegar_added_clauses=0 cumulative_cegar_failures=0 cumulative_cegar_rounds=71 cumulative_cegar_added_clauses=0 cop_cegar_failures=34 cop_cegar_rounds=71 cop_cegar_added_clauses=64920
c 00h17m23s | result:Sat
c 00h17m23s | objective:incumbent kind=improvement value=19820 rounds=37 improvements=36
o 19820
c 00h17m23s | stage:sat:init solver=CaDiCaL vars=27360943 clauses=41205560
c 00h17m23s | stage:sat:solve:start round=1 circuit_cegar_rounds=- cumulative_cegar_rounds=72 cop_cegar_rounds=72 assumptions=0 phase_lits=2025
c 00h17m27s | stage:sat:solve:done round=1 ms=3877 result=Sat assumptions=0 phase_lits=2025
c 00h17m27s | stage:decode:start round=1 requested_int_ids=205
c 00h17m28s | stage:relaxation:done round=1 clauses_added=24 circuit_clauses_added=0 cumulative_clauses_added=0 cop_clauses_added=24 circuit_cegar_failures=0 circuit_cegar_rounds=0 circuit_cegar_added_clauses=0 cumulative_cegar_failures=0 cumulative_cegar_rounds=72 cumulative_cegar_added_clauses=0 cop_cegar_failures=35 cop_cegar_rounds=72 cop_cegar_added_clauses=64944
c 00h17m28s | stage:sat:solve:start round=2 circuit_cegar_rounds=- cumulative_cegar_rounds=73 cop_cegar_rounds=73 assumptions=0 phase_lits=2025
c 00h18m40s | stage:sat:solve:done round=2 ms=71483 result=Sat assumptions=0 phase_lits=2025
c 00h18m40s | stage:decode:start round=2 requested_int_ids=205
c 00h18m41s | stage:decode:final:start round=2 requested_int_ids=205
c 00h18m41s | stage:decode:done round=2 int_assignments=205
c 00h18m41s | stage:relaxation:done clauses_added=0 circuit_cegar_failures=0 circuit_cegar_rounds=0 circuit_cegar_added_clauses=0 cumulative_cegar_failures=0 cumulative_cegar_rounds=73 cumulative_cegar_added_clauses=0 cop_cegar_failures=35 cop_cegar_rounds=73 cop_cegar_added_clauses=64944
c 00h18m41s | result:Sat
c 00h18m41s | objective:incumbent kind=improvement value=19819 rounds=38 improvements=37
o 19819
c 00h18m41s | stage:sat:init solver=CaDiCaL vars=27360943 clauses=41205560
c 00h18m41s | stage:sat:solve:start round=1 circuit_cegar_rounds=- cumulative_cegar_rounds=74 cop_cegar_rounds=74 assumptions=0 phase_lits=2025
c 00h18m45s | stage:sat:solve:done round=1 ms=3862 result=Sat assumptions=0 phase_lits=2025
c 00h18m45s | stage:decode:start round=1 requested_int_ids=205
c 00h18m46s | stage:relaxation:done round=1 clauses_added=27 circuit_clauses_added=0 cumulative_clauses_added=0 cop_clauses_added=27 circuit_cegar_failures=0 circuit_cegar_rounds=0 circuit_cegar_added_clauses=0 cumulative_cegar_failures=0 cumulative_cegar_rounds=74 cumulative_cegar_added_clauses=0 cop_cegar_failures=36 cop_cegar_rounds=74 cop_cegar_added_clauses=64971
c 00h18m46s | stage:sat:solve:start round=2 circuit_cegar_rounds=- cumulative_cegar_rounds=75 cop_cegar_rounds=75 assumptions=0 phase_lits=2025
c 00h18m50s | stage:sat:solve:done round=2 ms=3794 result=Sat assumptions=0 phase_lits=2025
c 00h18m50s | stage:decode:start round=2 requested_int_ids=205
c 00h18m51s | stage:decode:final:start round=2 requested_int_ids=205
c 00h18m51s | stage:decode:done round=2 int_assignments=205
c 00h18m51s | stage:relaxation:done clauses_added=0 circuit_cegar_failures=0 circuit_cegar_rounds=0 circuit_cegar_added_clauses=0 cumulative_cegar_failures=0 cumulative_cegar_rounds=75 cumulative_cegar_added_clauses=0 cop_cegar_failures=36 cop_cegar_rounds=75 cop_cegar_added_clauses=64971
c 00h18m51s | result:Sat
c 00h18m51s | objective:incumbent kind=improvement value=19818 rounds=39 improvements=38
o 19818
c 00h18m51s | stage:sat:init solver=CaDiCaL vars=27360943 clauses=41205560
c 00h18m51s | stage:sat:solve:start round=1 circuit_cegar_rounds=- cumulative_cegar_rounds=76 cop_cegar_rounds=76 assumptions=0 phase_lits=2025
c 00h18m52s | stage:sat:solve:done round=1 ms=293 result=Sat assumptions=0 phase_lits=2025
c 00h18m52s | stage:decode:start round=1 requested_int_ids=205
c 00h18m53s | stage:relaxation:done round=1 clauses_added=26 circuit_clauses_added=0 cumulative_clauses_added=0 cop_clauses_added=26 circuit_cegar_failures=0 circuit_cegar_rounds=0 circuit_cegar_added_clauses=0 cumulative_cegar_failures=0 cumulative_cegar_rounds=76 cumulative_cegar_added_clauses=0 cop_cegar_failures=37 cop_cegar_rounds=76 cop_cegar_added_clauses=64997
c 00h18m53s | stage:sat:solve:start round=2 circuit_cegar_rounds=- cumulative_cegar_rounds=77 cop_cegar_rounds=77 assumptions=0 phase_lits=2025
c 00h18m53s | stage:sat:solve:done round=2 ms=282 result=Sat assumptions=0 phase_lits=2025
c 00h18m53s | stage:decode:start round=2 requested_int_ids=205
c 00h18m55s | stage:decode:final:start round=2 requested_int_ids=205
c 00h18m55s | stage:decode:done round=2 int_assignments=205
c 00h18m55s | stage:relaxation:done clauses_added=0 circuit_cegar_failures=0 circuit_cegar_rounds=0 circuit_cegar_added_clauses=0 cumulative_cegar_failures=0 cumulative_cegar_rounds=77 cumulative_cegar_added_clauses=0 cop_cegar_failures=37 cop_cegar_rounds=77 cop_cegar_added_clauses=64997
c 00h18m55s | result:Sat
c 00h18m55s | objective:incumbent kind=improvement value=19816 rounds=40 improvements=39
o 19816
c 00h18m55s | stage:sat:init solver=CaDiCaL vars=27360943 clauses=41205560
c 00h18m55s | stage:sat:solve:start round=1 circuit_cegar_rounds=- cumulative_cegar_rounds=78 cop_cegar_rounds=78 assumptions=0 phase_lits=2025
c 00h18m58s | stage:sat:solve:done round=1 ms=3807 result=Sat assumptions=0 phase_lits=2025
c 00h18m58s | stage:decode:start round=1 requested_int_ids=205
c 00h19m00s | stage:relaxation:done round=1 clauses_added=23 circuit_clauses_added=0 cumulative_clauses_added=0 cop_clauses_added=23 circuit_cegar_failures=0 circuit_cegar_rounds=0 circuit_cegar_added_clauses=0 cumulative_cegar_failures=0 cumulative_cegar_rounds=78 cumulative_cegar_added_clauses=0 cop_cegar_failures=38 cop_cegar_rounds=78 cop_cegar_added_clauses=65020
c 00h19m00s | stage:sat:solve:start round=2 circuit_cegar_rounds=- cumulative_cegar_rounds=79 cop_cegar_rounds=79 assumptions=0 phase_lits=2025
c 00h19m00s | stage:sat:solve:done round=2 ms=302 result=Sat assumptions=0 phase_lits=2025
c 00h19m00s | stage:decode:start round=2 requested_int_ids=205
c 00h19m01s | stage:decode:final:start round=2 requested_int_ids=205
c 00h19m01s | stage:decode:done round=2 int_assignments=205
c 00h19m01s | stage:relaxation:done clauses_added=0 circuit_cegar_failures=0 circuit_cegar_rounds=0 circuit_cegar_added_clauses=0 cumulative_cegar_failures=0 cumulative_cegar_rounds=79 cumulative_cegar_added_clauses=0 cop_cegar_failures=38 cop_cegar_rounds=79 cop_cegar_added_clauses=65020
c 00h19m01s | result:Sat
c 00h19m01s | objective:incumbent kind=improvement value=19800 rounds=41 improvements=40
o 19800
c 00h19m01s | stage:sat:init solver=CaDiCaL vars=27360943 clauses=41205560
c 00h19m01s | stage:sat:solve:start round=1 circuit_cegar_rounds=- cumulative_cegar_rounds=80 cop_cegar_rounds=80 assumptions=0 phase_lits=2025
c 00h19m02s | stage:sat:solve:done round=1 ms=323 result=Sat assumptions=0 phase_lits=2025
c 00h19m02s | stage:decode:start round=1 requested_int_ids=205
c 00h19m03s | stage:relaxation:done round=1 clauses_added=23 circuit_clauses_added=0 cumulative_clauses_added=0 cop_clauses_added=23 circuit_cegar_failures=0 circuit_cegar_rounds=0 circuit_cegar_added_clauses=0 cumulative_cegar_failures=0 cumulative_cegar_rounds=80 cumulative_cegar_added_clauses=0 cop_cegar_failures=39 cop_cegar_rounds=80 cop_cegar_added_clauses=65043
c 00h19m03s | stage:sat:solve:start round=2 circuit_cegar_rounds=- cumulative_cegar_rounds=81 cop_cegar_rounds=81 assumptions=0 phase_lits=2025
c 00h19m03s | stage:sat:solve:done round=2 ms=281 result=Sat assumptions=0 phase_lits=2025
c 00h19m03s | stage:decode:start round=2 requested_int_ids=205
c 00h19m05s | stage:decode:final:start round=2 requested_int_ids=205
c 00h19m05s | stage:decode:done round=2 int_assignments=205
c 00h19m05s | stage:relaxation:done clauses_added=0 circuit_cegar_failures=0 circuit_cegar_rounds=0 circuit_cegar_added_clauses=0 cumulative_cegar_failures=0 cumulative_cegar_rounds=81 cumulative_cegar_added_clauses=0 cop_cegar_failures=39 cop_cegar_rounds=81 cop_cegar_added_clauses=65043
c 00h19m05s | result:Sat
c 00h19m05s | objective:incumbent kind=improvement value=19736 rounds=42 improvements=41
o 19736
c 00h19m05s | stage:sat:init solver=CaDiCaL vars=27360943 clauses=41205560
c 00h19m05s | stage:sat:solve:start round=1 circuit_cegar_rounds=- cumulative_cegar_rounds=82 cop_cegar_rounds=82 assumptions=0 phase_lits=2025
c 00h19m05s | stage:sat:solve:done round=1 ms=298 result=Sat assumptions=0 phase_lits=2025
c 00h19m05s | stage:decode:start round=1 requested_int_ids=205
